,id,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,taxvaluedollarcnt
11440,54785,1884.0,3.0,3.0,404762.0
11441,54786,2899.0,4.0,3.0,483360.0
11442,54787,2114.0,4.0,3.0,315735.0
11443,54788,1847.0,3.0,3.0,213805.0
11444,54789,2219.0,4.0,2.0,282199.0
11445,54790,1503.0,4.0,2.0,280810.0
11446,54791,2063.0,4.0,2.0,226342.0
11447,54792,2044.0,4.0,3.0,212414.0
11448,54793,2003.0,3.0,2.0,446001.0
11449,54794,1265.0,2.0,3.0,324879.0
11450,54795,2563.0,4.0,3.0,327825.0
11451,54797,2298.0,3.0,3.0,420543.0
11452,54798,2706.0,4.0,3.0,791000.0
11453,54799,1507.0,3.0,2.0,248288.0
11454,54800,842.0,2.0,1.0,176837.0
11455,54801,1280.0,3.0,2.0,206273.0
11456,54802,1627.0,3.0,1.0,159609.0
11457,54803,2298.0,5.0,3.0,238011.0
11458,54804,2133.0,4.0,3.0,304367.0
11459,54805,1068.0,3.0,1.0,218990.0
11460,54806,1109.0,3.0,1.0,155095.0
11461,54807,1264.0,4.0,2.0,166735.0
11462,54808,1200.0,4.0,2.0,171885.0
11463,54809,1200.0,4.0,2.0,46205.0
11464,54810,930.0,2.0,2.0,107748.0
11465,54811,930.0,2.0,2.0,195743.0
11466,54812,1538.0,4.0,2.0,223920.0
11467,54813,1817.0,3.0,2.0,338073.0
11468,54814,1537.0,3.0,2.0,255216.0
11469,54815,2020.0,4.0,3.0,240752.0
11470,54816,1265.0,3.0,3.0,306000.0
11471,54817,1149.0,2.0,3.0,287000.0
11472,54818,1073.0,2.0,2.0,137259.0
11473,54819,1323.0,2.0,2.0,184681.0
11474,54820,2152.0,4.0,3.0,366171.0
11475,54821,2712.0,4.0,3.0,584248.0
11476,54822,2754.0,4.0,3.0,505299.0
11477,54823,1660.0,3.0,2.0,333152.0
11478,54824,2176.0,3.0,3.0,403903.0
11479,54825,2053.0,4.0,2.0,395398.0
11480,54826,2755.0,5.0,3.0,936211.0
11481,54827,2755.0,5.0,3.0,888019.0
11482,54828,1469.0,3.0,2.0,49128.0
11483,54829,2965.0,4.0,4.0,645979.0
11484,54830,2400.0,3.0,3.0,451165.0
11485,54831,3028.0,5.0,3.0,1163359.0
11486,54832,2091.0,4.0,3.0,860932.0
11487,54833,1557.0,3.0,2.0,258226.0
11488,54834,2008.0,3.0,2.0,530709.0
11489,54835,1956.0,4.0,3.0,271032.0
11490,54836,4347.0,4.0,3.0,311865.0
11491,54837,1954.0,3.0,2.0,291820.0
11492,54838,1442.0,4.0,2.0,239951.0
11493,54839,2931.0,5.0,3.0,524982.0
11494,54840,3541.0,5.0,4.0,1553301.0
11495,54841,1422.0,3.0,2.0,551738.0
11496,54842,1669.0,3.0,2.0,345554.0
11497,54843,970.0,2.0,2.0,212312.0
11498,54844,8234.0,5.0,7.0,1197140.0
11499,54845,4149.0,4.0,4.0,1505973.0
11500,54846,1315.0,2.0,2.0,366057.0
11501,54847,7605.0,5.0,7.0,1668984.0
11502,54848,8946.0,5.0,9.0,2904124.0
11503,54849,3302.0,3.0,3.0,1045658.0
11504,54850,2885.0,4.0,3.0,313845.0
11505,54851,1991.0,4.0,2.0,464203.0
11506,54852,2164.0,4.0,2.0,645102.0
11507,54853,1709.0,3.0,2.0,625000.0
11508,54854,2188.0,4.0,3.0,317820.0
11509,54855,1811.0,4.0,3.0,340567.0
11510,54856,994.0,2.0,3.0,335511.0
11511,54857,850.0,2.0,1.0,226385.0
11512,54858,1514.0,4.0,2.0,79480.0
11513,54859,1521.0,3.0,2.0,342555.0
11514,54860,882.0,2.0,1.0,289345.0
11515,54861,882.0,2.0,1.0,113491.0
11516,54863,1963.0,4.0,2.0,269572.0
11517,54864,2240.0,4.0,2.0,633119.0
11518,54865,1450.0,3.0,2.0,312186.0
11519,54866,1429.0,3.0,2.0,588900.0
11520,54867,3879.0,4.0,5.0,581900.0
11521,54868,2512.0,5.0,3.0,455833.0
11522,54869,2471.0,5.0,3.0,827614.0
11523,54870,1400.0,4.0,2.0,252021.0
11524,54871,1326.0,4.0,2.0,126176.0
11525,54872,2604.0,5.0,4.0,329600.0
11526,54873,1736.0,3.0,2.0,121890.0
11527,54874,1592.0,4.0,2.0,103016.0
11528,54875,2100.0,4.0,3.0,122820.0
11529,54876,1711.0,3.0,3.0,465989.0
11530,54877,1363.0,3.0,2.0,421526.0
11531,54878,1526.0,4.0,2.0,429963.0
11532,54879,1225.0,3.0,2.0,133902.0
11533,54880,1876.0,3.0,2.0,87621.0
11534,54881,1053.0,2.0,2.0,290000.0
11535,54882,1083.0,3.0,2.0,237102.0
11536,54883,1440.0,3.0,2.0,121821.0
11537,54884,952.0,3.0,1.0,223530.0
11538,54885,864.0,3.0,1.0,194917.0
11539,54886,952.0,3.0,1.0,180374.0
11540,54887,2414.0,4.0,3.0,344285.0
11541,54888,1206.0,4.0,2.0,45713.0
11542,54889,998.0,3.0,1.0,173071.0
11543,54890,960.0,3.0,1.0,341000.0
11544,54891,936.0,3.0,1.0,168395.0
11545,54892,1416.0,3.0,1.0,254327.0
11546,54893,936.0,3.0,1.0,182221.0
11547,54894,924.0,3.0,1.0,41735.0
11548,54895,1414.0,3.0,2.0,156164.0
11549,54896,936.0,3.0,1.0,310056.0
11550,54897,1417.0,3.0,2.0,225780.0
11551,54898,1529.0,3.0,2.0,231261.0
11552,54899,1569.0,2.0,2.0,274236.0
11553,54900,1703.0,3.0,3.0,338022.0
11554,54901,2048.0,4.0,2.0,342065.0
11555,54902,1326.0,4.0,2.0,465000.0
11556,54903,2329.0,4.0,3.0,186521.0
11557,54904,2474.0,4.0,3.0,362042.0
11558,54905,2001.0,4.0,3.0,118402.0
11559,54906,1504.0,4.0,2.0,348476.0
11560,54907,1871.0,4.0,3.0,131205.0
11561,54909,1885.0,4.0,2.0,278575.0
11562,54910,1494.0,3.0,2.0,195163.0
11563,54911,1230.0,3.0,2.0,108072.0
11564,54913,1453.0,3.0,2.0,468871.0
11565,54914,1269.0,3.0,3.0,155024.0
11566,54915,2364.0,4.0,3.0,288321.0
11567,54916,1880.0,4.0,3.0,385675.0
11568,54917,1612.0,3.0,3.0,377260.0
11569,54918,2140.0,3.0,3.0,296823.0
11570,54919,1727.0,4.0,2.0,256934.0
11571,54920,1440.0,3.0,2.0,126240.0
11572,54921,1579.0,4.0,2.0,204513.0
11573,54922,1579.0,4.0,2.0,229103.0
11574,54923,1925.0,3.0,3.0,351018.0
11575,54924,1384.0,3.0,2.0,686864.0
11576,54925,1639.0,4.0,2.0,764223.0
11577,54926,2007.0,5.0,3.0,449467.0
11578,54927,1384.0,3.0,2.0,321954.0
11579,54928,1639.0,4.0,2.0,306397.0
11580,54929,1475.0,3.0,3.0,259602.0
11581,54930,1785.0,4.0,3.0,315980.0
11582,54931,2454.0,4.0,3.0,589453.0
11583,54932,1463.0,3.0,2.0,345047.0
11584,54933,1986.0,4.0,3.0,564937.0
11585,54934,2498.0,3.0,4.0,535539.0
11586,54935,1582.0,4.0,2.0,205005.0
11587,54936,1305.0,3.0,2.0,103066.0
11588,54937,1610.0,3.0,2.0,243728.0
11589,54938,1418.0,3.0,1.0,401069.0
11590,54939,1866.0,4.0,2.0,234097.0
11591,54940,1557.0,3.0,2.0,295814.0
11592,54941,1400.0,4.0,2.0,400000.0
11593,54942,1437.0,4.0,2.0,225075.0
11594,54943,1044.0,3.0,2.0,256573.0
11595,54944,1290.0,3.0,2.0,51942.0
11596,54945,1665.0,4.0,3.0,344412.0
11597,54946,1313.0,4.0,2.0,338685.0
11598,54947,1598.0,4.0,3.0,138209.0
11599,54948,1803.0,4.0,2.0,386604.0
11600,54949,1675.0,4.0,2.0,515695.0
11601,54950,1572.0,3.0,2.0,399448.0
11602,54951,1648.0,4.0,2.0,493755.0
11603,54952,1954.0,4.0,3.0,116609.0
11604,54953,1886.0,4.0,3.0,201806.0
11605,54954,1432.0,3.0,2.0,574000.0
11606,54955,1366.0,4.0,2.0,74105.0
11607,54957,2652.0,4.0,3.0,717198.0
11608,54958,2652.0,4.0,3.0,317882.0
11609,54959,2984.0,5.0,3.0,427670.0
11610,54960,2307.0,4.0,3.0,151247.0
11611,54961,1827.0,3.0,2.0,262397.0
11612,54962,905.0,2.0,2.0,122295.0
11613,54963,2712.0,5.0,3.0,364176.0
11614,54964,2668.0,4.0,3.0,563059.0
11615,54965,2446.0,4.0,3.0,950000.0
11616,54966,2186.0,3.0,3.0,358878.0
11617,54967,1847.0,3.0,3.0,767528.0
11618,54968,912.0,2.0,2.0,330277.0
11619,54969,1492.0,3.0,2.0,323411.0
11620,54970,2159.0,3.0,2.0,361531.0
11621,54972,1406.0,3.0,2.0,250203.0
11622,54973,2016.0,3.0,2.0,473611.0
11623,54974,3531.0,6.0,4.0,661038.0
11624,54975,2663.0,3.0,2.5,123345.0
11625,54976,1696.0,4.0,2.0,335129.0
11626,54977,1746.0,5.0,2.0,64487.0
11627,54978,2352.0,4.0,2.5,279536.0
11628,54979,2110.0,3.0,2.0,255595.0
11629,54980,1657.0,2.0,2.0,247377.0
11630,54981,2649.0,5.0,1.5,351743.0
11631,54982,1469.0,2.0,1.0,535372.0
11632,54983,2000.0,2.0,2.5,134744.0
11633,54984,1766.0,2.0,1.5,647208.0
11634,54985,1959.0,3.0,2.0,322229.0
11635,54986,1346.0,3.0,1.5,496352.0
11636,54987,1569.0,2.0,2.0,214486.0
11637,54988,1776.0,5.0,2.0,302822.0
11638,54989,871.0,3.0,1.0,379523.0
11639,54990,1058.0,3.0,1.0,46731.0
11640,54991,891.0,2.0,1.0,132426.0
11641,54992,734.0,2.0,1.0,181631.0
11642,54993,1136.0,3.0,2.0,258317.0
11643,54994,1123.0,3.0,1.0,328432.0
11644,54995,1931.0,5.0,2.0,301186.0
11645,54996,1056.0,3.0,1.0,157414.0
11646,54997,1164.0,2.0,1.0,197315.0
11647,54999,976.0,2.0,1.0,253421.0
11648,55000,920.0,3.0,1.0,49062.0
11649,55001,1312.0,4.0,2.0,174444.0
11650,55002,1191.0,3.0,1.0,279427.0
11651,55003,1052.0,2.0,1.0,342892.0
11652,55004,1286.0,4.0,2.0,395000.0
11653,55005,1161.0,3.0,1.0,254649.0
11654,55006,991.0,2.0,1.0,36014.0
11655,55007,1271.0,2.0,1.0,390000.0
11656,55008,1395.0,2.0,1.0,421273.0
11657,55009,1491.0,3.0,1.5,399215.0
11658,55010,1180.0,3.0,1.0,401023.0
11659,55011,1183.0,3.0,1.0,272687.0
11660,55012,1262.0,2.0,2.0,402000.0
11661,55013,840.0,2.0,1.0,270460.0
11662,55014,1296.0,3.0,2.0,277392.0
11663,55015,2072.0,4.0,2.5,236249.0
11664,55016,1405.0,3.0,1.5,415000.0
11665,55017,1269.0,3.0,1.5,369282.0
11666,55018,1292.0,4.0,2.0,202071.0
11667,55019,1344.0,3.0,2.0,323208.0
11668,55020,1356.0,3.0,1.0,314007.0
11669,55021,1171.0,3.0,1.0,61884.0
11670,55022,1387.0,4.0,1.0,49178.0
11671,55023,1204.0,4.0,2.0,47263.0
11672,55024,1012.0,3.0,1.0,182291.0
11673,55025,1661.0,3.0,1.0,307577.0
11674,55026,931.0,3.0,1.0,228122.0
11675,55027,2186.0,3.0,2.0,388534.0
11676,55028,1040.0,3.0,1.0,382102.0
11677,55029,1623.0,5.0,2.0,57146.0
11678,55030,1616.0,3.0,2.0,478507.0
11679,55031,1571.0,3.0,2.0,597000.0
11680,55032,1162.0,3.0,2.0,410891.0
11681,55033,1276.0,3.0,2.0,334417.0
11682,55034,1757.0,3.0,2.0,260026.0
11683,55035,1389.0,3.0,2.0,76425.0
11684,55036,1874.0,3.0,2.0,61503.0
11685,55037,2360.0,4.0,3.0,98547.0
11686,55038,2704.0,5.0,3.0,349353.0
11687,55039,1110.0,3.0,2.0,201238.0
11688,55040,1347.0,3.0,2.0,48187.0
11689,55041,1039.0,3.0,2.0,151386.0
11690,55042,1196.0,3.0,2.0,267381.0
11691,55043,1363.0,4.0,2.0,395024.0
11692,55044,2212.0,4.0,2.5,586814.0
11693,55045,2205.0,4.0,2.0,74887.0
11694,55046,3572.0,4.0,4.5,720822.0
11695,55047,1024.0,2.0,1.0,239253.0
11696,55048,1215.0,2.0,2.0,57205.0
11697,55049,1628.0,3.0,2.0,487320.0
11698,55050,938.0,2.0,1.0,230401.0
11699,55051,1114.0,2.0,1.0,207175.0
11700,55052,811.0,2.0,1.0,260963.0
11701,55053,922.0,2.0,1.0,52464.0
11702,55054,1423.0,2.0,2.0,703489.0
11703,55055,1522.0,2.0,1.0,616713.0
11704,55056,4753.0,4.0,4.5,618382.0
11705,55057,2765.0,3.0,3.5,644369.0
11706,55058,2413.0,3.0,2.5,454015.0
11707,55059,1866.0,4.0,2.5,512846.0
11708,55060,1914.0,3.0,2.5,380912.0
11709,55061,4145.0,4.0,5.5,1653723.0
11710,55062,1728.0,3.0,2.5,330226.0
11711,55063,3313.0,5.0,4.5,989182.0
11712,55064,3313.0,5.0,4.5,1079081.0
11713,55065,2142.0,3.0,2.5,860000.0
11714,55066,2716.0,3.0,3.0,954335.0
11715,55067,2136.0,3.0,2.5,1187000.0
11716,55068,564.0,2.0,1.0,142792.0
11717,55070,2428.0,3.0,2.5,632666.0
11718,55072,2647.0,3.0,3.5,563833.0
11719,55073,2831.0,3.0,3.5,474655.0
11720,55074,2208.0,3.0,3.0,543837.0
11721,55075,600.0,1.0,1.0,197891.0
11722,55076,1088.0,2.0,1.5,246786.0
11723,55077,1732.0,3.0,2.0,308205.0
11724,55078,1349.0,3.0,2.0,268090.0
11725,55079,1489.0,3.0,2.5,340204.0
11726,55080,1376.0,2.0,2.5,189042.0
11727,55081,1859.0,3.0,2.5,248262.0
11728,55082,1859.0,3.0,2.5,253165.0
11729,55083,3939.0,5.0,4.0,690663.0
11730,55084,1980.0,3.0,2.0,419186.0
11731,55085,4157.0,6.0,5.5,1612800.0
11732,55086,2104.0,4.0,3.0,497923.0
11733,55087,1663.0,3.0,2.0,443726.0
11734,55088,1658.0,3.0,2.0,445635.0
11735,55089,1801.0,3.0,2.0,662810.0
11736,55090,1374.0,3.0,2.0,63642.0
11737,55091,2762.0,4.0,3.0,881134.0
11738,55092,810.0,2.0,1.0,320673.0
11739,55093,1159.0,3.0,1.0,357144.0
11740,55094,1196.0,3.0,2.0,443000.0
11741,55095,1033.0,3.0,2.0,67545.0
11742,55096,2311.0,4.0,3.0,460674.0
11743,55097,958.0,3.0,1.0,49413.0
11744,55098,1008.0,2.0,1.0,43897.0
11745,55099,1296.0,3.0,3.0,289870.0
11746,55100,1673.0,4.0,2.0,235920.0
11747,55101,2123.0,4.0,3.0,523394.0
11748,55102,1485.0,4.0,2.0,403449.0
11749,55103,1554.0,3.0,1.5,330088.0
11750,55104,3567.0,4.0,5.0,1078368.0
11751,55105,1053.0,3.0,1.0,426495.0
11752,55106,1789.0,3.0,2.0,545202.0
11753,55107,1225.0,3.0,2.0,353326.0
11754,55108,1307.0,3.0,1.5,206959.0
11755,55109,2093.0,3.0,3.0,291343.0
11756,55110,1384.0,3.0,2.0,236383.0
11757,55111,1808.0,3.0,1.0,239684.0
11758,55112,1617.0,3.0,2.0,163832.0
11759,55113,1746.0,3.0,2.0,540000.0
11760,55114,1308.0,3.0,2.0,217513.0
11761,55115,620.0,1.0,1.0,388887.0
11762,55116,1000.0,3.0,2.0,167783.0
11763,55117,1524.0,3.0,2.0,84406.0
11764,55118,1900.0,3.0,2.0,509663.0
11765,55120,1050.0,2.0,1.0,250288.0
11766,55121,1222.0,3.0,1.0,326952.0
11767,55122,905.0,2.0,1.0,381640.0
11768,55123,1271.0,3.0,1.0,465922.0
11769,55124,809.0,2.0,1.0,360752.0
11770,55125,1505.0,4.0,2.0,419110.0
11771,55126,1241.0,4.0,2.0,447300.0
11772,55128,1426.0,3.0,2.0,55297.0
11773,55129,1668.0,3.0,2.0,305209.0
11774,55130,1163.0,2.0,1.0,451786.0
11775,55131,2030.0,3.0,2.0,91968.0
11776,55132,1053.0,3.0,2.0,177473.0
11777,55133,1097.0,2.0,1.0,155014.0
11778,55134,1220.0,0.0,0.0,37315.0
11779,55136,718.0,2.0,1.0,217023.0
11780,55137,573.0,2.0,1.0,23615.0
11781,55138,1470.0,3.0,2.0,242296.0
11782,55139,1616.0,2.0,2.0,292879.0
11783,55140,1615.0,3.0,2.0,201238.0
11784,55141,870.0,3.0,1.0,162340.0
11785,55142,1299.0,2.0,1.0,183060.0
11786,55143,1189.0,3.0,1.5,52695.0
11787,55144,1253.0,3.0,1.0,182978.0
11788,55145,1264.0,3.0,2.0,436161.0
11789,55146,1318.0,3.0,1.0,50698.0
11790,55147,777.0,2.0,1.0,275947.0
11791,55148,1347.0,4.0,2.0,392545.0
11792,55149,1076.0,3.0,1.5,323081.0
11793,55150,,0.0,0.0,297730.0
11794,55151,960.0,3.0,1.0,292760.0
11795,55153,1050.0,3.0,2.0,49098.0
11796,55154,1827.0,4.0,2.0,277856.0
11797,55155,1528.0,3.0,1.0,36393.0
11798,55156,1680.0,3.0,2.0,69156.0
11799,55157,1527.0,3.0,2.0,63190.0
11800,55158,1263.0,4.0,2.0,326343.0
11801,55159,961.0,3.0,1.0,362437.0
11802,55161,2180.0,3.0,2.0,412140.0
11803,55162,1353.0,3.0,2.0,86007.0
11804,55163,1706.0,3.0,2.0,95055.0
11805,55164,1930.0,4.0,2.5,501244.0
11806,55165,2180.0,3.0,3.0,412999.0
11807,55166,1435.0,3.0,2.0,768738.0
11808,55169,4940.0,4.0,4.5,1399644.0
11809,55170,2524.0,5.0,5.0,2199000.0
11810,55171,948.0,2.0,1.5,464815.0
11811,55173,2595.0,3.0,4.5,826168.0
11812,55174,1626.0,4.0,2.0,973367.0
11813,55175,2233.0,3.0,2.5,1518743.0
11814,55176,2478.0,3.0,3.5,2349105.0
11815,55177,2369.0,2.0,1.0,118482.0
11816,55178,2949.0,2.0,1.0,1825116.0
11817,55179,2352.0,4.0,2.5,241942.0
11818,55180,400.0,1.0,1.0,1565034.0
11819,55181,2919.0,4.0,4.5,1789058.0
11820,55182,1585.0,3.0,1.0,769907.0
11821,55183,2800.0,4.0,3.0,200621.0
11822,55184,3814.0,3.0,4.0,9486573.0
11823,55190,1720.0,3.0,2.5,327268.0
11824,55192,2761.0,3.0,3.0,308106.0
11825,55193,4354.0,5.0,4.5,6660943.0
11826,55194,6024.0,3.0,3.0,6953000.0
11827,55195,4141.0,4.0,4.0,6422432.0
11828,55196,1096.0,1.0,2.0,100785.0
11829,55197,1364.0,2.0,3.0,1206720.0
11830,55198,1668.0,3.0,2.0,130543.0
11831,55199,1119.0,3.0,2.0,1035888.0
11832,55200,5735.0,5.0,6.5,7215061.0
11833,55201,1906.0,2.0,2.0,485482.0
11834,55202,2918.0,3.0,3.0,2028793.0
11835,55203,1282.0,3.0,2.0,160925.0
11836,55205,1260.0,2.0,3.0,583900.0
11837,55206,1315.0,3.0,2.0,989094.0
11838,55207,3411.0,3.0,4.5,4064473.0
11839,55208,3084.0,4.0,2.5,478153.0
11840,55209,2045.0,3.0,2.0,122197.0
11841,55211,2046.0,5.0,3.0,108939.0
11842,55212,925.0,2.0,1.0,44960.0
11843,55214,1252.0,2.0,1.0,230962.0
11844,55215,2024.0,3.0,2.5,588389.0
11845,55216,1040.0,2.0,1.5,196251.0
11846,55217,3915.0,3.0,4.0,588359.0
11847,55218,4851.0,4.0,4.0,1954356.0
11848,55220,1218.0,2.0,1.0,281175.0
11849,55221,1296.0,3.0,2.0,49413.0
11850,55222,1338.0,3.0,2.0,503000.0
11851,55223,1088.0,2.0,1.5,272599.0
11852,55224,1276.0,3.0,2.0,306868.0
11853,55225,1276.0,3.0,2.5,231524.0
11854,55226,1598.0,3.0,2.5,63500.0
11855,55227,1598.0,2.0,2.5,197897.0
11856,55228,1460.0,4.0,2.5,311979.0
11857,55229,1318.0,3.0,1.5,161376.0
11858,55230,1318.0,3.0,1.5,412000.0
11859,55231,2260.0,4.0,2.5,577000.0
11860,55232,1355.0,4.0,2.0,55074.0
11861,55233,1355.0,4.0,2.0,169744.0
11862,55234,1799.0,4.0,2.0,349290.0
11863,55235,1767.0,3.0,2.0,288226.0
11864,55236,1608.0,4.0,2.0,246571.0
11865,55237,1938.0,4.0,3.0,238053.0
11866,55238,1723.0,4.0,2.0,305059.0
11867,55239,1353.0,3.0,2.0,217375.0
11868,55240,1309.0,4.0,2.0,343477.0
11869,55241,1213.0,3.0,1.0,348485.0
11870,55242,2010.0,5.0,3.0,436897.0
11871,55243,1656.0,4.0,2.0,57676.0
11872,55244,1322.0,3.0,2.0,55761.0
11873,55245,2516.0,4.0,2.0,538082.0
11874,55246,2018.0,4.0,3.0,110139.0
11875,55247,1118.0,3.0,2.0,212684.0
11876,55248,1273.0,3.0,2.0,52082.0
11877,55249,1196.0,3.0,2.0,71448.0
11878,55250,1294.0,3.0,2.0,52464.0
11879,55251,1872.0,4.0,2.0,80929.0
11880,55252,1352.0,3.0,2.0,492000.0
11881,55253,1597.0,3.0,2.0,75437.0
11882,55254,1172.0,3.0,2.0,400435.0
11883,55255,2474.0,4.0,2.5,328179.0
11884,55256,2084.0,4.0,2.0,371363.0
11885,55257,1245.0,3.0,2.0,482243.0
11886,55258,1328.0,4.0,1.5,57975.0
11887,55259,1333.0,4.0,2.0,229298.0
11888,55260,848.0,2.0,1.0,263519.0
11889,55261,1225.0,3.0,2.0,50101.0
11890,55262,1287.0,4.0,2.0,477380.0
11891,55263,1284.0,3.0,1.5,324332.0
11892,55264,1345.0,3.0,2.0,347645.0
11893,55265,1315.0,3.0,2.0,195637.0
11894,55266,1372.0,3.0,2.0,196461.0
11895,55267,1276.0,4.0,2.0,308235.0
11896,55268,1283.0,3.0,1.5,440000.0
11897,55269,1935.0,4.0,3.0,506836.0
11898,55271,1806.0,4.0,3.0,504579.0
11899,55272,962.0,3.0,1.0,430000.0
11900,55273,1453.0,3.0,2.0,412282.0
11901,55274,1268.0,4.0,2.0,157862.0
11902,55275,1480.0,4.0,2.0,277797.0
11903,55276,1364.0,4.0,2.0,359478.0
11904,55277,1224.0,3.0,2.0,445279.0
11905,55278,1592.0,3.0,2.0,201221.0
11906,55279,1480.0,3.0,2.0,454599.0
11907,55280,1146.0,3.0,2.0,291784.0
11908,55281,1198.0,3.0,1.5,237044.0
11909,55282,1107.0,3.0,1.0,52554.0
11910,55283,1268.0,3.0,2.0,228991.0
11911,55284,1703.0,4.0,2.5,276124.0
11912,55285,1692.0,4.0,2.0,261306.0
11913,55286,1218.0,4.0,2.0,359832.0
11914,55287,1258.0,3.0,1.0,119914.0
11915,55288,1488.0,3.0,2.0,265821.0
11916,55289,1863.0,4.0,2.0,89572.0
11917,55290,1702.0,4.0,3.0,385492.0
11918,55291,1217.0,3.0,2.0,408351.0
11919,55292,1562.0,4.0,2.0,261404.0
11920,55293,1290.0,3.0,2.0,472604.0
11921,55294,1637.0,3.0,2.0,232371.0
11922,55295,1914.0,3.0,2.0,278101.0
11923,55297,2169.0,4.0,2.0,365929.0
11924,55298,1203.0,3.0,2.0,311980.0
11925,55299,1692.0,3.0,2.0,273674.0
11926,55300,1205.0,3.0,2.0,52776.0
11927,55301,1527.0,4.0,2.0,272647.0
11928,55302,1624.0,3.0,2.0,186357.0
11929,55303,1205.0,3.0,2.0,209536.0
11930,55304,2306.0,3.0,2.5,312152.0
11931,55305,1163.0,3.0,1.5,171973.0
11932,55306,963.0,2.0,1.5,201596.0
11933,55307,981.0,3.0,1.0,253467.0
11934,55309,1333.0,4.0,2.0,338895.0
11935,55310,1769.0,3.0,1.5,217428.0
11936,55311,1288.0,3.0,2.0,75351.0
11937,55312,1619.0,4.0,2.0,73515.0
11938,55313,1619.0,4.0,2.0,71368.0
11939,55314,1640.0,3.0,2.0,543000.0
11940,55315,2223.0,5.0,2.0,109096.0
11941,55316,2888.0,4.0,4.0,1060614.0
11942,55317,1683.0,3.0,2.0,285228.0
11943,55318,2473.0,4.0,2.0,111402.0
11944,55319,2081.0,4.0,2.0,318975.0
11945,55320,1623.0,3.0,2.0,854315.0
11946,55321,3355.0,4.0,3.0,801042.0
11947,55322,2133.0,3.0,3.0,133624.0
11948,55323,1662.0,3.0,2.0,397290.0
11949,55324,2166.0,4.0,3.0,836596.0
11950,55325,2343.0,3.0,3.5,716970.0
11951,55326,1619.0,3.0,2.0,822000.0
11952,55327,2231.0,4.0,2.0,789405.0
11953,55328,2346.0,4.0,3.0,1228018.0
11954,55329,1571.0,3.0,2.0,115915.0
11955,55330,1500.0,4.0,2.0,588541.0
11956,55331,1452.0,4.0,2.0,239355.0
11957,55332,1449.0,4.0,2.0,146298.0
11958,55333,1326.0,3.0,2.0,430153.0
11959,55334,1189.0,3.0,1.0,385283.0
11960,55335,1214.0,3.0,2.0,396000.0
11961,55336,1201.0,3.0,1.0,173156.0
11962,55337,1119.0,3.0,1.5,206485.0
11963,55338,2008.0,5.0,4.0,611000.0
11964,55339,1395.0,3.0,2.0,246616.0
11965,55340,1861.0,3.0,1.0,475845.0
11966,55341,1189.0,3.0,2.0,400277.0
11967,55342,1198.0,3.0,2.0,176223.0
11968,55343,3238.0,5.0,4.0,367738.0
11969,55344,1236.0,4.0,2.0,62495.0
11970,55345,1581.0,4.0,2.0,342698.0
11971,55346,3872.0,4.0,3.0,692253.0
11972,55347,1776.0,3.0,2.0,112707.0
11973,55348,1792.0,3.0,2.0,271475.0
11974,55349,2031.0,3.0,2.5,89338.0
11975,55350,1478.0,2.0,2.5,286063.0
11976,55351,3478.0,6.0,4.0,743290.0
11977,55352,1281.0,3.0,2.0,206365.0
11978,55353,1337.0,3.0,2.0,251255.0
11979,55354,1037.0,2.0,1.0,153495.0
11980,55355,1596.0,4.0,2.0,310656.0
11981,55356,1183.0,3.0,2.0,50243.0
11982,55357,2276.0,5.0,3.0,301186.0
11983,55358,1401.0,3.0,1.5,229718.0
11984,55359,1455.0,4.0,2.5,93628.0
11985,55360,1138.0,3.0,1.5,49255.0
11986,55361,1133.0,3.0,1.5,445279.0
11987,55362,1125.0,3.0,1.5,285631.0
11988,55363,1339.0,3.0,2.0,244794.0
11989,55364,1450.0,3.0,2.0,492423.0
11990,55365,1583.0,3.0,2.0,72368.0
11991,55366,2456.0,5.0,3.0,473478.0
11992,55367,1232.0,3.0,2.0,343174.0
11993,55368,1291.0,4.0,2.0,379303.0
11994,55369,1424.0,4.0,2.0,343174.0
11995,55370,1457.0,4.0,2.5,588845.0
11996,55371,1881.0,3.0,2.0,171267.0
11997,55372,1438.0,4.0,2.0,69219.0
11998,55373,1694.0,4.0,2.0,68537.0
11999,55374,1909.0,4.0,2.0,481107.0
12000,55375,1700.0,4.0,2.0,213110.0
12001,55376,1796.0,3.0,2.0,334977.0
12002,55377,3569.0,4.0,3.0,1199447.0
12003,55378,896.0,3.0,1.0,257669.0
12004,55379,2386.0,4.0,2.0,334534.0
12005,55380,1703.0,3.0,2.0,255689.0
12006,55381,1102.0,3.0,2.0,166249.0
12007,55382,1102.0,4.0,2.0,415053.0
12008,55383,3478.0,5.0,1.5,468496.0
12009,55384,1512.0,4.0,2.0,248384.0
12010,55385,1481.0,3.0,2.0,143015.0
12011,55386,1674.0,3.0,1.5,388226.0
12012,55387,1239.0,3.0,2.0,148599.0
12013,55388,1252.0,3.0,2.0,531000.0
12014,55389,1272.0,3.0,2.0,184867.0
12015,55390,1348.0,3.0,2.0,218765.0
12016,55391,1618.0,3.0,2.5,436650.0
12017,55392,962.0,2.0,1.0,46187.0
12018,55393,1102.0,2.0,2.0,467015.0
12019,55394,2128.0,4.0,2.5,652000.0
12020,55395,1251.0,3.0,2.5,453120.0
12021,55396,1735.0,3.0,2.0,555399.0
